protocol_id,width,family,trace_id,trace_sha256,source_regime,output_obligation,hostile,prime_attribution_eligible,search_repayment_eligible,policy,cache_capacity,speculation_budget,requested_instructions,ctz_calls,ctz_bit_inspections,divmod_calls,exact_divisions,failed_divisibility_probes,frontier_refinements,cache_lookups,cache_tag_comparisons,cache_hits,positive_cache_hits,negative_cache_hits,cache_misses,cache_fills,cache_updates,cache_evictions,cache_invalidations,cache_transfers,stale_hit_rejections,generation_wrap_flushes,terminal_certificates_earned,lower_bound_certificates_earned,terminal_certificates_propagated,lower_bound_certificates_propagated,propagation_exponent_adds,propagation_residual_multiplies,query_requests,speculation_queries,speculation_divmod_steps,useful_speculations,wasted_speculations,search_to_first_use_distance_total,search_to_first_use_distance_maximum,gcd_calls,gcd_modulo_steps,grouped_screen_remainders,composite_divmod_calls,magnitude_outputs,shared_magnitude_cycles,propagation_arithmetic_cycles,query_issue_cycles,odd_divmod_cycles,cache_maintenance_cycles,total_modeled_cycles,catalogue_nand_evaluations,ctz_nand_evaluations,odd_divmod_nand_evaluations,cache_nand_evaluations,total_modeled_service_nand_evaluations,modeled_evidence_class,excluded_shared_cost,correctness_checks,correctness_failures,status
PAH-BUILD005-DEMAND-VALUATION-0001,8,STATIC_REUSE,unchanged-positive-and-negative-hits,B6BF33525A2B9B829DF5FAD06137BC46E7087DDD1FAA5127A26E8D961D4C0486,COLD_MAG,MAGNITUDE_FINAL,false,false,true,BIN_DIRECT_BEST,0,0,38,0,0,100,68,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,2,0,36,900,0,938,24948,0,650000,0,674948,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,375,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_DIRECT_BEST,0,0,128,62,119,0,57,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,0,128,66880,77376,0,0,144256,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_CONTENT_ANSWER_LRU_K,1,0,128,62,119,0,57,62,62,64,63,0,0,0,64,64,0,63,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,64,192,66880,77376,0,69888,214144,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_FRONTIER_NOPROP_K,1,0,128,62,119,0,57,62,62,64,63,0,0,0,64,64,0,63,63,0,63,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,128,256,66880,77376,0,104832,249088,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_PROP_K,1,0,128,62,119,0,57,62,62,64,63,0,0,0,64,64,0,63,63,0,63,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,128,256,66880,77376,0,104832,249088,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_SPEC_B1_K,1,1,210,62,119,62,78,103,124,146,145,0,0,0,146,146,0,145,63,0,0,0,125,21,0,0,0,0,64,82,62,0,82,0,0,0,0,0,0,1,64,0,146,1054,210,1474,152570,77376,1272240,194376,1696562,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1253,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_SPEC_B4_K,1,4,396,62,119,248,104,263,310,332,331,0,0,0,332,332,0,331,63,0,0,0,285,47,0,0,0,0,64,268,248,0,268,0,0,0,0,0,0,1,64,0,332,4216,396,5008,346940,77376,5088960,397488,5910764,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1625,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_CONTENT_ANSWER_LRU_K,2,0,128,62,119,0,57,62,62,64,125,0,0,0,64,64,0,62,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,64,192,66880,77376,0,140416,284672,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_FRONTIER_NOPROP_K,2,0,128,62,119,0,57,62,62,64,125,0,0,0,64,64,0,62,63,0,125,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,128,256,66880,77376,0,210624,354880,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_PROP_K,2,0,128,62,119,0,57,62,62,64,125,0,0,0,64,64,0,62,63,0,125,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,128,256,66880,77376,0,210624,354880,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_SPEC_B1_K,2,1,210,62,119,62,78,103,124,146,289,0,0,0,146,146,0,144,126,0,123,0,125,21,0,0,0,0,64,82,62,0,82,0,0,0,0,0,0,1,64,0,146,1054,210,1474,152570,77376,1272240,390532,1892718,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1253,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_SPEC_B4_K,2,4,396,62,119,248,104,263,310,332,661,0,0,0,332,332,0,330,126,0,0,0,285,47,0,0,0,0,64,268,248,0,268,0,0,0,0,0,0,1,64,0,332,4216,396,5008,346940,77376,5088960,798616,6311892,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1625,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_CONTENT_ANSWER_LRU_K,4,0,128,62,119,0,57,62,62,64,246,0,0,0,64,64,0,60,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,64,192,66880,77376,0,284160,428416,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_FRONTIER_NOPROP_K,4,0,128,62,119,0,57,62,62,64,246,0,0,0,64,64,0,60,63,0,246,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,128,256,66880,77376,0,426240,570496,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_PROP_K,4,0,128,62,119,0,57,62,62,64,246,0,0,0,64,64,0,60,63,0,246,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,64,0,64,0,128,256,66880,77376,0,426240,570496,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1089,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_SPEC_B1_K,4,1,210,62,119,62,78,103,124,146,574,0,0,0,146,146,0,142,130,0,244,0,125,21,0,0,0,0,64,82,62,0,82,0,0,0,0,0,0,1,64,0,146,1054,210,1474,152570,77376,1272240,790320,2292506,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1253,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,RADIX_V2,ctz-isolated,EC34C668F0C9B0C6A432A3D9260EA908FD483350E119BF5ACFE7ADBD46177BF6,COLD_MAG,MAGNITUDE_FINAL,false,false,false,BIN_PRIME_FRONTIER_SPEC_B4_K,4,4,396,62,119,248,104,263,310,332,1318,0,0,0,332,332,0,328,252,0,0,0,285,47,0,0,0,0,64,268,248,0,268,0,0,0,0,0,0,1,64,0,332,4216,396,5008,346940,77376,5088960,1616160,7129436,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1625,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_DIRECT_BEST,0,0,68,0,0,112,48,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,0,1972,66880,0,2298240,0,2365120,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_CONTENT_ANSWER_LRU_K,1,0,68,0,0,112,48,64,64,64,63,0,0,0,64,64,0,63,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,64,2036,66880,0,2298240,69888,2435008,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,1,0,68,0,0,112,48,64,64,64,63,0,0,0,64,64,0,63,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,68,2040,66880,0,2298240,72072,2437192,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,1,0,68,0,0,112,48,64,64,64,63,0,0,0,64,64,0,63,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,68,2040,66880,0,2298240,72072,2437192,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,1,1,72,0,0,116,50,66,68,68,67,0,0,0,68,68,0,67,0,0,0,0,66,2,0,0,0,0,64,4,4,4,0,16,4,0,0,0,0,4,4,0,68,1972,72,2116,71060,0,2380320,76440,2527820,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,878,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,1,4,84,0,0,128,51,77,80,80,79,0,0,0,80,80,0,79,0,0,0,0,77,3,0,0,0,0,64,16,16,4,12,16,4,0,0,0,0,4,4,0,80,2176,84,2344,83600,0,2626560,89544,2799704,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,902,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_CONTENT_ANSWER_LRU_K,2,0,68,0,0,112,48,64,64,64,125,0,0,0,64,64,0,62,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,64,2036,66880,0,2298240,140416,2505536,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,2,0,68,0,0,112,48,64,64,64,125,0,0,0,64,64,0,62,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,68,2040,66880,0,2298240,144804,2509924,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,2,0,68,0,0,112,48,64,64,64,125,0,0,0,64,64,0,62,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,1904,68,2040,66880,0,2298240,144804,2509924,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,2,1,72,0,0,116,50,66,68,68,133,0,0,0,68,68,0,66,0,0,0,0,66,2,0,0,0,0,64,4,4,4,0,16,4,0,0,0,0,4,4,0,68,1972,72,2116,71060,0,2380320,153580,2604960,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,878,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,16,HOSTILE_SLOT_THRASH,four-slots,4260048842C446E898D932C98803E82C93E4A5F0571ADAE456B406E7754541DF,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,2,4,84,0,0,128,51,77,80,80,157,0,0,0,80,80,0,78,0,0,0,0,77,3,0,0,0,0,64,16,16,4,12,16,4,0,0,0,0,4,4,0,80,2176,84,2344,83600,0,2626560,179908,2890068,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,902,0,IMPLEMENTED_TRACE_PASS
